"ID"	"Sistema operativo, navegador y tecnología asistiva"	"Resumen"	"Elemento afectado"	"Páginas Afectadas"	"Resultado actual"	"Resultado esperado"	"Metodología de testing"	"Severidad"	"Criterio WCAG"	"Captura de pantalla"	"Recomendación (W3C)"	"Notas"
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/designops-ia-hug17	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-43-_podcast-hug_designops-ia-hug17.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/diseno-en-bbva	"<iframe src=""""https://www.youtube.com/embed/El1N-6fxqis?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-44-_podcast-hug_diseno-en-bbva.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-061505d2c8c0fd0bd7d3 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/diseno-en-bbva	"<h3 style=""""white-space:pre-wrap;"""">¿De qué hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-44-_podcast-hug_diseno-en-bbva.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/diseno-en-bbva	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-44-_podcast-hug_diseno-en-bbva.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/design-system	"<iframe src=""""https://www.youtube.com/embed/zfeswFndKPc?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-45-_podcast-hug_design-system.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-98fb5caa37dc43d6870b > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/design-system	"<h3 style=""""white-space:pre-wrap;"""">¿De qué hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-45-_podcast-hug_design-system.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/design-system	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-45-_podcast-hug_design-system.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/diseno-y-finanzas	"<iframe src=""""https://www.youtube.com/embed/tZcfNRb4DiA?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-46-_podcast-hug_diseno-y-finanzas.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-fa7fa4514b001ba7bd2b > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/diseno-y-finanzas	"<h3 style=""""white-space:pre-wrap;"""">¿De qué hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-46-_podcast-hug_diseno-y-finanzas.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/diseno-y-finanzas	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-46-_podcast-hug_diseno-y-finanzas.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/producto-digital-creando-equipos-de-alto-impacto	"<iframe src=""""https://www.youtube.com/embed/sNXj6oUg8AI?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-47-_podcast-hug_producto-digital-creando-equipos-de-alto-impacto.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-592fe6e2f5b034761394 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/producto-digital-creando-equipos-de-alto-impacto	"<h3 style=""""white-space:pre-wrap;"""">¿De qué hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-47-_podcast-hug_producto-digital-creando-equipos-de-alto-impacto.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/producto-digital-creando-equipos-de-alto-impacto	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-47-_podcast-hug_producto-digital-creando-equipos-de-alto-impacto.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/accesibilidad-digital-research	"<iframe src=""""https://www.youtube.com/embed/Zw23QDW6bks?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-48-_podcast-hug_accesibilidad-digital-research.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-dba036ee8e11b3dd6050 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/accesibilidad-digital-research	"<h3 style=""""white-space:pre-wrap;"""">¿De qué hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-48-_podcast-hug_accesibilidad-digital-research.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/accesibilidad-digital-research	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-48-_podcast-hug_accesibilidad-digital-research.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/branding-digital	"<iframe src=""""https://www.youtube.com/embed/39yseU3MDaM?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-49-_podcast-hug_branding-digital.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"h3"	https://www.hiexperience.es/podcast-hug/branding-digital	"<h3 style=""""white-space:pre-wrap;"""">Sobre <strong>Ricardo Fernández</strong></h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-49-_podcast-hug_branding-digital.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/branding-digital	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-49-_podcast-hug_branding-digital.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/seguridad-digital	"<iframe src=""""https://www.youtube.com/embed/DYcWfEkXGXI?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-50-_podcast-hug_seguridad-digital.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-7a6ce9cf059503885e22 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/seguridad-digital	"<h3 style=""""white-space:pre-wrap;"""">¿De qué hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-50-_podcast-hug_seguridad-digital.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/seguridad-digital	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-50-_podcast-hug_seguridad-digital.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"heading-order-1"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-ee919d750b4154f1b9ee > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/accesibilidad-digital	"<h3 style=""""white-space:pre-wrap;""""> ¿De qué hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-51-_podcast-hug_accesibilidad-digital.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"image-alt-2"	"macOS + Electron (Cypress) + axe-core"	"Las imágenes deben tener texto alternativo que describa su propósito (1.1.1)."	".loaded"	https://www.hiexperience.es/podcast-hug/accesibilidad-digital	"<img data-src=""""https://images.squar..."""" data-load=""""false"""" data-image-focal-poi...=""""0.5,0.5"""" class=""""loaded"""" data-image-dimension...=""""100x56"""" data-parent-ratio=""""1.8"""" data-image-resolutio...=""""2500w"""" src=""""https://images.squar..."""" style=""""font-size: 0px; left..."""">"	"Añadir texto alternativo que describa el propósito de la imagen o marcarla como decorativa."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Crítica"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-51-_podcast-hug_accesibilidad-digital.png	https://www.w3.org/TR/WCAG20/	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/accesibilidad-digital	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-51-_podcast-hug_accesibilidad-digital.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"heading-order-1"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-5119018c6a2540e1955e > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/design-ops	"<h3 style=""""white-space:pre-wrap;""""> ¿De qué hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-52-_podcast-hug_design-ops.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"image-alt-2"	"macOS + Electron (Cypress) + axe-core"	"Las imágenes deben tener texto alternativo que describa su propósito (1.1.1)."	".loaded"	https://www.hiexperience.es/podcast-hug/design-ops	"<img data-src=""""https://images.squar..."""" data-load=""""false"""" data-image-focal-poi...=""""0.5,0.5"""" class=""""loaded"""" data-image-dimension...=""""100x56"""" data-parent-ratio=""""1.8"""" data-image-resolutio...=""""2500w"""" src=""""https://images.squar..."""" style=""""font-size: 0px; left..."""">"	"Añadir texto alternativo que describa el propósito de la imagen o marcarla como decorativa."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Crítica"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-52-_podcast-hug_design-ops.png	https://www.w3.org/TR/WCAG20/	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/design-ops	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-52-_podcast-hug_design-ops.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/design-systems-design-ops	"<iframe src=""""https://www.youtube.com/embed/8rLQ-5mwVmw?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-53-_podcast-hug_design-systems-design-ops.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-d1eeb2d24e2d85153e09 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/design-systems-design-ops	"<h3 style=""""white-space:pre-wrap;""""> ¿De qué hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-53-_podcast-hug_design-systems-design-ops.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/design-systems-design-ops	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-53-_podcast-hug_design-systems-design-ops.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/researchops	"<iframe src=""""https://www.youtube.com/embed/fKtfk0Og-e8?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-54-_podcast-hug_researchops.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-e8dc0554eb742fd3769d > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/researchops	"<h3 style=""""white-space:pre-wrap;""""> ¿De qué hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-54-_podcast-hug_researchops.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
"landmark-unique-3"	"macOS + Electron (Cypress) + axe-core"	"Cada landmark debe ser única o tener un nombre único (aria-label/aria-labelledby)."	".header-display-desktop > .header-title-nav-wrapper > .header-nav > .header-nav-wrapper > .header-nav-list"	https://www.hiexperience.es/podcast-hug/researchops	"<nav class=""""header-nav-list"""">"	"Nombrar de forma única las regiones repetidas (aria-label/aria-labelledby)."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"1.3.1 Información y relaciones"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-54-_podcast-hug_researchops.png	https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships.html	""
"frame-title-1"	"macOS + Electron (Cypress) + axe-core"	"Los iframes necesitan un título que describa su contenido."	"iframe[height=""""480""""]"	https://www.hiexperience.es/podcast-hug/no-code	"<iframe src=""""https://www.youtube.com/embed/wYBE8j1cQFU?wmode=opaque"""" height=""""480"""" width=""""854"""" scrolling=""""no"""" frameborder=""""0"""" allowfullscreen=""""""""></iframe>"	"Añadir un título al iframe que describa su contenido o función."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Alta"	"WCAG 2.0 Nivel A"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-55-_podcast-hug_no-code.png	https://www.w3.org/TR/WCAG20/	""
"heading-order-2"	"macOS + Electron (Cypress) + axe-core"	"Mantén una jerarquía correcta de encabezados (h1, h2, h3...) sin saltos ilógicos."	"#block-a9c97d32f6b7122c5544 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""""""] > h3"	https://www.hiexperience.es/podcast-hug/no-code	"<h3 style=""""white-space:pre-wrap;""""> ¿De que hablamos?</h3>"	"Mantener una jerarquía de encabezados lógica (h1→h2→h3…) sin saltos incoherentes."	"WCAG 2.1 / 2.2 AA (automatizado con axe-core)"	"Media"	"2.4.6 Encabezados y etiquetas"	http://localhost:8080/auditorias/23-10-2025-www.hiexperience.es/screenshots/accesibilidad-sitemap.cy.js/a11y-55-_podcast-hug_no-code.png	https://www.w3.org/WAI/WCAG21/Understanding/headings-and-labels.html	""
